Wall time,Step,Value
1784842153.9054902,1004,0.0
1784842153.9340746,1216,0.25468748807907104
1784842154.0084429,1790,0.8453124761581421
1784842154.0574853,2163,0.5218750238418579
1784842154.0784872,2319,0.4515624940395355
1784842154.1585643,2926,0.12460937350988388
1784842154.1960778,3208,0.39179688692092896
1784842154.2716398,3772,0.746874988079071
1784842154.5401082,5741,0.0
1784842154.6106603,6250,0.3812499940395355
1784842154.6422603,6479,0.883984386920929
1784842154.6872952,6800,0.0
1784842154.7108092,6943,0.49726563692092896
1784842154.7437425,7111,0.919140636920929
1784842154.8154469,7613,0.725781261920929
1784842154.8244538,7680,0.764453113079071
1784842154.844508,7830,0.47265625
1784842154.8600128,7939,0.6167968511581421
1784842154.874021,8041,0.641406238079071
1784842155.0267453,9154,0.595703125
1784842155.0572622,9369,0.75390625
1784842155.0992975,9664,0.6097656488418579
1784842155.112822,9767,0.637890636920929
1784842155.1198702,9816,0.8277343511581421
1784842155.1523807,10065,0.12460937350988388
1784842155.2454367,10755,0.658984363079071
1784842155.312163,11230,0.746874988079071
1784842155.3231666,11314,0.7046874761581421
1784842155.4083717,11939,0.869921863079071
1784842155.4944606,12553,0.8910156488418579
1784842155.5109694,12679,0.8558593988418579
1784842155.5470126,12935,0.0
1784842155.6455882,13651,0.6625000238418579
1784842155.6891615,13959,0.7503906488418579
1784842155.705822,14082,0.866406261920929
1784842155.8133872,14827,0.8804687261581421
1784842155.8313942,14959,0.7749999761581421
1784842155.8359237,14984,0.912109375
1784842155.9532373,15831,0.0
1784842155.9647508,15902,0.852343738079071
1784842155.96875,15936,0.8804687261581421
1784842155.9827552,16042,0.6273437738418579
1784842156.0423155,16450,0.940234363079071
1784842156.065825,16615,0.876953125
1784842156.074829,16679,0.9332031011581421
1784842156.0828288,16739,0.7890625
1784842156.1148543,16960,0.743359386920929
1784842156.1539052,17229,0.676562488079071
1784842156.1599045,17278,0.8277343511581421
1784842156.1759126,17383,0.8628906011581421
1784842156.2054305,17582,0.887499988079071
1784842156.2079332,17601,0.9332031011581421
1784842156.2199423,17679,0.806640625
1784842156.243627,17849,0.8558593988418579
1784842156.2611349,17970,0.852343738079071
1784842156.264137,17989,0.9332031011581421
1784842156.283154,18117,0.7855468988418579
1784842156.3026943,18265,0.75390625
1784842156.3067026,18292,0.905078113079071
1784842156.3342388,18481,0.919140636920929
1784842156.3732767,18759,0.8910156488418579
1784842156.376276,18778,0.9332031011581421
1784842156.3782785,18794,0.9437500238418579
1784842156.391312,18880,0.9332031011581421
1784842156.442879,19239,0.8734375238418579
1784842156.4459226,19262,0.919140636920929
1784842156.4569225,19337,0.887499988079071
1784842156.4779277,19476,0.9085937738418579
1784842156.491444,19571,0.876953125
1784842156.494442,19590,0.9332031011581421
1784842156.5004406,19635,0.841796875
1784842156.5079618,19684,0.954296886920929
1784842156.596062,20303,0.887499988079071
1784842156.627584,20513,0.8734375238418579
1784842156.6441233,20625,0.9332031011581421
1784842156.65064,20672,0.8910156488418579
1784842156.6536372,20688,0.9437500238418579
1784842156.66264,20752,0.905078113079071
1784842156.6956708,20977,0.9613281488418579
1784842156.7362013,21259,0.623828113079071
1784842156.7782326,21562,0.0
1784842156.8193007,21873,0.947265625
1784842156.9774332,23000,0.7046874761581421
1784842157.0875337,23807,0.525390625
1784842157.0975318,23877,0.75390625
1784842157.136571,24156,0.7890625
1784842157.1446075,24214,0.796093761920929
1784842157.200769,24630,0.0
1784842157.212769,24717,0.694140613079071
1784842157.2533207,25013,0.859375
1784842157.2723317,25151,0.75390625
1784842157.3341153,25590,0.3636718690395355
1784842157.3637378,25802,0.25468748807907104
1784842157.386261,25968,0.4164062440395355
1784842157.4923906,26739,0.24765625596046448
1784842157.501898,26813,0.7398437261581421
1784842157.5374215,27069,0.0
1784842157.6035607,27570,0.673046886920929
1784842157.7331483,28541,0.919140636920929
1784842157.744673,28622,0.912109375
1784842157.7702043,28803,0.922656238079071
1784842157.8037994,29052,0.8980468511581421
1784842157.8098018,29091,0.8628906011581421
1784842157.859904,29483,0.8910156488418579
1784842157.8799102,29626,0.817187488079071
1784842157.9319372,30025,0.43046873807907104
1784842157.956965,30219,0.8734375238418579
1784842157.9664845,30276,0.9507812261581421
1784842157.9870014,30419,0.901562511920929
1784842157.9930012,30467,0.831250011920929
1784842157.9960053,30484,0.940234363079071
1784842158.00652,30569,0.7398437261581421
1784842158.0480855,30891,0.5816406011581421
1784842158.0851278,31163,0.954296886920929
1784842158.089127,31190,0.905078113079071
1784842158.0951273,31239,0.8277343511581421
1784842158.1736977,31820,0.694140613079071
1784842158.2382364,32302,0.947265625
1784842158.2988672,32757,0.673046886920929
1784842158.3089046,32832,0.736328125
1784842158.3294265,32984,0.690625011920929
1784842158.3533595,33163,0.5464843511581421
1784842158.3738756,33310,0.8277343511581421
1784842158.4549832,33921,0.4410156309604645
1784842158.4910212,34196,0.10000000149011612
1784842158.5040205,34300,0.6343749761581421
1784842158.5295365,34499,0.883984386920929
1784842158.5773134,34858,0.602734386920929
1784842158.6693828,35567,0.0
1784842158.6783829,35638,0.7503906488418579
1784842158.68941,35709,0.8980468511581421
1784842158.6954112,35754,0.841796875
1784842158.7814534,36411,0.725781261920929
1784842158.7929645,36498,0.694140613079071
1784842158.9045296,37364,0.525390625
1784842158.9275334,37536,0.919140636920929
1784842158.9380414,37612,0.7328125238418579
1784842158.9537303,37737,0.641406238079071
1784842158.96373,37805,0.8910156488418579
1784842159.1934028,39633,0.905078113079071
1784842159.2634416,40191,0.0
1784842159.292476,40421,0.2933593690395355
1784842159.33052,40727,0.11757812649011612
1784842159.3435364,40821,0.778515636920929
1784842159.3920803,41193,0.9332031011581421
1784842159.4086156,41313,0.578125
1784842159.5226872,42192,0.15976563096046448
1784842159.528688,42217,0.9613281488418579
1784842159.5306876,42228,0.9613281488418579
1784842159.534194,42252,0.9613281488418579
1784842159.5372005,42263,0.9613281488418579
1784842159.5437114,42300,0.9613281488418579
1784842159.5502183,42326,0.954296886920929
1784842159.5602236,42383,0.9613281488418579
1784842159.5622234,42396,0.954296886920929
1784842159.5802271,42499,0.954296886920929
1784842159.5832276,42521,0.9613281488418579
1784842159.5902514,42565,0.9613281488418579
1784842159.5922513,42576,0.9613281488418579
1784842159.5942516,42587,0.9613281488418579
1784842159.6057603,42667,0.8558593988418579
1784842159.6863303,43296,0.10000000149011612
1784842159.7168381,43534,0.16328124701976776
1784842159.7874002,44079,0.0
1784842159.8189085,44359,0.848828136920929
1784842159.8449295,44571,0.25468748807907104
1784842159.8524373,44629,0.796093761920929
1784842159.861437,44691,0.782031238079071
1784842159.8654377,44716,0.912109375
1784842159.8874655,44884,0.40937501192092896
1784842159.9269795,45197,0.799609363079071
