Wall time,Step,Value
1784842160.1892655,47095,256.0
1784842160.2087753,47241,146.0
1784842160.2117748,47263,11.0
1784842160.2177744,47296,11.0
1784842160.2247813,47340,11.0
1784842160.2267816,47351,11.0
1784842160.2342854,47399,11.0
1784842160.2402902,47432,11.0
1784842160.2463076,47476,11.0
1784842160.2523127,47511,11.0
1784842160.2543073,47522,11.0
1784842160.2563076,47533,11.0
1784842160.2573073,47544,11.0
1784842160.2593071,47555,11.0
1784842160.263307,47577,11.0
1784842160.2643077,47588,11.0
1784842160.266307,47599,11.0
1784842160.2723122,47634,11.0
1784842160.2733154,47645,11.0
1784842160.2753124,47656,11.0
1784842160.279312,47678,11.0
1784842160.283312,47706,15.0
1784842160.2853425,47719,13.0
1784842160.298853,47800,11.0
1784842160.3038523,47833,11.0
1784842160.3113606,47881,15.0
1784842160.3173637,47914,11.0
1784842160.321364,47936,11.0
1784842160.324364,47958,11.0
1784842160.3313782,48002,11.0
1784842160.3384013,48046,11.0
1784842160.3444138,48083,11.0
1784842160.3464139,48094,11.0
1784842160.3484137,48106,12.0
1784842160.3504138,48117,11.0
1784842160.361414,48183,11.0
1784842160.3724174,48253,11.0
1784842160.3764179,48279,15.0
1784842160.3784177,48290,11.0
1784842160.3864453,48337,12.0
1784842160.3924453,48374,11.0
1784842160.3944478,48385,11.0
1784842160.3994453,48418,11.0
1784842160.4004455,48429,11.0
1784842160.4029486,48442,13.0
1784842160.4069533,48465,11.0
1784842160.4099588,48487,11.0
1784842160.4209588,48555,11.0
1784842160.4264674,48588,11.0
1784842160.4284678,48601,13.0
1784842160.4349766,48640,13.0
1784842160.4359767,48651,11.0
1784842160.4379764,48662,11.0
1784842160.4414847,48684,11.0
1784842160.4434853,48695,11.0
1784842160.4549932,48770,15.0
1784842160.4619927,48814,11.0
1784842160.463993,48825,11.0
1784842160.4679925,48847,11.0
1784842160.4709964,48869,11.0
1784842160.4750218,48891,11.0
1784842160.4769995,48902,11.0
1784842160.478998,48913,11.0
1784842160.4809973,48924,11.0
1784842160.4829965,48938,14.0
1784842160.4880261,48971,11.0
1784842160.4920259,48993,11.0
1784842160.495026,49015,11.0
1784842160.5005345,49050,13.0
1784842160.5045345,49074,13.0
1784842160.5065343,49085,11.0
1784842160.5075343,49096,11.0
1784842160.5185344,49166,11.0
