Wall time,Step,Value
1784843272.4298015,609,0.032520584762096405
1784843272.4493194,752,0.10236984491348267
1784843272.5404115,1419,0.0788382738828659
1784843272.5689275,1632,0.10171429812908173
1784843272.576932,1689,0.16166198253631592
1784843272.6542468,2245,0.08938053250312805
1784843272.6636298,2316,0.22893646359443665
1784843272.7271662,2791,0.04994818940758705
1784843272.9174259,4168,0.0244804285466671
1784843273.0497417,5134,0.018970400094985962
1784843273.1108997,5586,0.011416289024055004
1784843273.1229014,5679,0.08968625217676163
1784843273.1289058,5721,0.08270053565502167
1784843273.1804664,6091,0.00945570133626461
1784843273.2961907,6928,0.014573493041098118
1784843273.3172147,7084,0.03797932341694832
1784843273.326215,7141,0.058834753930568695
1784843273.3627563,7397,0.010443166829645634
1784843273.3827639,7539,0.027092717587947845
1784843273.574034,8928,0.017550794407725334
1784843273.6140797,9214,0.009652486070990562
1784843273.6593978,9542,0.05814662575721741
1784843273.6724052,9637,0.04137245565652847
1784843273.6784081,9681,0.017639707773923874
1784843273.7069333,9883,0.014877703040838242
1784843273.759956,10281,0.01859111525118351
1784843273.8950195,11274,0.03820043429732323
1784843273.908039,11367,0.014316641725599766
1784843273.971062,11816,0.01768355257809162
1784843274.0571275,12443,0.02195247821509838
1784843274.0881486,12661,0.03411603718996048
1784843274.0911484,12684,0.010906274430453777
1784843274.1251695,12927,0.022186681628227234
1784843274.165187,13210,0.0384904108941555
1784843274.1741908,13277,0.04069799184799194
1784843274.2452831,13694,0.00782266166061163
1784843274.259791,13799,0.026402365416288376
1784843274.2697978,13869,0.028531162068247795
1784843274.3393536,14351,0.004543861839920282
1784843274.3518634,14442,0.08434614539146423
1784843274.3568633,14483,0.010691382922232151
1784843274.3658657,14544,0.011583298444747925
1784843274.3883762,14699,0.012903973460197449
1784843274.4033978,14811,0.044632431119680405
1784843274.410906,14861,0.09310303628444672
1784843274.412906,14874,0.002914507407695055
1784843274.4249096,14954,0.018237391486763954
1784843274.4404173,15060,0.03468767926096916
1784843274.4424202,15077,0.021373454481363297
1784843274.4559255,15169,0.010214081034064293
1784843274.489513,15408,0.03574484959244728
1784843274.4945123,15446,0.0344088152050972
1784843274.5090206,15558,0.03155434876680374
1784843274.5345297,15737,0.04948357492685318
1784843274.5425344,15795,0.06163647398352623
1784843274.5710492,15990,0.039608728140592575
1784843274.5960605,16164,0.037474870681762695
1784843274.6200857,16339,0.02906900830566883
1784843274.6395955,16482,0.02823464572429657
1784843274.7006476,16928,0.015384570695459843
1784843274.7677026,17398,0.014475410804152489
1784843274.7842069,17516,0.019310928881168365
1784843274.7942114,17587,0.0186395775526762
1784843274.8493109,17991,0.015551254153251648
1784843274.9814038,18929,0.012180859223008156
1784843274.9889114,18984,0.015510346740484238
1784843275.0024192,19076,0.030160976573824883
1784843275.0199325,19196,0.020205596461892128
1784843275.0279322,19252,0.04099561646580696
1784843275.0344355,19296,0.029032176360487938
1784843275.0414433,19351,0.07756458222866058
1784843275.0519485,19425,0.0347079336643219
1784843275.0954638,19724,0.01801394112408161
1784843275.1074817,19803,0.016582049429416656
1784843275.1174815,19867,0.01445456687361002
1784843275.1214857,19894,0.056353118270635605
1784843275.1294858,19948,0.01864931359887123
1784843275.1324859,19974,0.0018734409241005778
1784843275.1555023,20119,0.0133045120164752
1784843275.1685028,20206,0.007979243993759155
1784843275.1745064,20248,0.009889144450426102
1784843275.1910248,20350,0.0030003697611391544
1784843275.2230458,20562,1.5029657333798241e-05
1784843275.2345507,20638,0.005675801075994968
1784843275.2365556,20650,0.00010857192683033645
1784843275.2515554,20749,0.0010531896259635687
1784843275.2550595,20771,0.012747964821755886
1784843275.2700684,20863,0.004784906283020973
1784843275.2730727,20880,0.004452384542673826
1784843275.2800686,20927,0.0037342205177992582
1784843275.2881024,20973,0.0320032574236393
1784843275.2981026,21037,0.016333911567926407
1784843275.299608,21051,0.0016579481307417154
1784843275.3016098,21065,0.0005520600243471563
1784843275.3126245,21130,0.01026217546314001
1784843275.3146284,21144,0.009973316453397274
1784843275.3166282,21156,1.5960622476995923e-05
1784843275.3291337,21232,0.0005479342071339488
1784843275.3486452,21356,0.0013274954399093986
1784843275.3521528,21382,0.029404906556010246
1784843275.3671565,21475,0.001348785124719143
1784843275.381159,21569,0.03218242898583412
1784843275.3841631,21586,0.020413579419255257
1784843275.4012282,21681,0.003331259125843644
1784843275.411357,21744,0.027869276702404022
1784843275.4203644,21800,0.044411107897758484
1784843275.4333608,21893,0.036837540566921234
1784843275.438414,21925,0.02873118594288826
1784843275.4479237,21983,0.07761213928461075
1784843275.4489236,21994,0.011465474963188171
1784843275.4519236,22007,0.01081257313489914
1784843275.4559238,22034,0.08800245076417923
1784843275.4659276,22095,0.1525639444589615
1784843275.4769273,22163,0.15917618572711945
1784843275.4789271,22176,0.030150538310408592
1784843275.4829268,22203,0.16418978571891785
1784843275.5149796,22406,0.05716187134385109
1784843275.5279832,22485,0.13515353202819824
1784843275.540493,22565,0.2969379425048828
1784843275.542493,22578,0.13330940902233124
1784843275.5454934,22600,0.00400999141857028
1784843275.549493,22626,0.16813558340072632
1784843275.558001,22684,0.005855091381818056
1784843275.576009,22792,0.002210984705016017
1784843275.5800052,22818,0.18013587594032288
1784843275.5820055,22829,0.0016979045467451215
1784843275.587515,22862,0.0015203014481812716
1784843275.5995276,22936,0.0013833331177011132
1784843275.6140492,23028,0.0010614263592287898
1784843275.616049,23041,0.02105247601866722
1784843275.622049,23074,0.0009600853663869202
1784843275.6235526,23085,0.0009337577503174543
1784843275.6410654,23192,0.0007300035213120282
1784843275.6430647,23203,0.0007069690618664026
1784843275.6635735,23333,0.0012384519213810563
1784843275.6715786,23385,0.03732258453965187
1784843275.6735802,23396,0.019597182050347328
1784843275.6775777,23418,0.008737128227949142
1784843275.6815777,23446,0.6433019638061523
1784843275.7131078,23644,0.11237943917512894
1784843275.7241154,23717,0.16663095355033875
1784843275.7281156,23739,0.005465974565595388
1784843275.7361665,23790,0.01645154319703579
1784843275.7391667,23812,0.007145428564399481
1784843275.748676,23869,0.0023276989813894033
1784843275.750677,23883,0.6924797296524048
1784843275.7616758,23949,0.00044291390804573894
1784843275.764676,23971,0.000400612159864977
1784843275.7666786,23982,0.00038851305725984275
1784843275.7706797,24004,0.00036827768781222403
1784843275.77168,24015,0.0003580882912501693
1784843275.7776797,24048,0.00032673159148544073
1784843275.7816803,24070,0.0003085599164478481
1784843275.7911894,24129,0.22984135150909424
1784843275.7941895,24146,0.16511264443397522
1784843275.8102071,24245,0.0006816724198870361
1784843275.8142073,24269,0.107317253947258
1784843275.822211,24320,0.0002470925683155656
1784843275.824211,24331,0.0002144834288628772
1784843275.826211,24342,0.00020064969430677593
1784843275.8332148,24389,0.00016754002717789263
1784843275.840721,24435,0.00014463103434536606
1784843275.842721,24446,0.00014025387645233423
1784843275.8487208,24484,0.06657847762107849
1784843275.8527207,24508,0.09370765089988708
